scan2_tuple	0	land_010	1	scan2_tuple_complete	-	-	-	-	1784	direct	-1131:2236	-1132:2236	1604	b90626437d062bdc3eff4153ce0fa4f2fab7971ab4d4715a085b5a16cd411ebc	-
scan2_tuple	0	land_013	1	scan2_tuple_complete	215	direct	-757:2246	-756:2246	1812	direct	837:2236	836:2236	1598	09df865524973f631af5fefa4b078a569f3034fa43ecc45153fc4fc092bc33f6	-
scan2_tuple	0	land_016	1	scan2_tuple_complete	178	direct	1196:2232	1197:2232	-	-	-	-	1549	3db305c9cfa901850b668e32ff132987f9f1d21274cfb264ca9f75c4e192e324	-
scan3_aperture	0	bay_mouth_aperture:elandor_west	before	aperture_direct_select	direct	-1340:-2921	-	-	-	-	bay_bank:elandor_west:hearthpine	1	-	-
scan3_aperture	0	bay_mouth_aperture:elandor_west	after	aperture_direct_select	direct	-626:-2916	-	-	-	-	bay_bank:elandor_west:dawnmere	2	-	-
scan3_aperture	0	bay_mouth_aperture:elandor_east	before	aperture_direct_select	direct	570:-2926	-	-	-	-	bay_bank:elandor_east:dawnmere	1	-	-
scan3_aperture	0	bay_mouth_aperture:elandor_east	after	aperture_direct_select	direct	1225:-2928	-	-	-	-	bay_bank:elandor_east:silverleaf	2	-	-
scan3_aperture	0	bay_mouth_aperture:kragmar_west	before	aperture_direct_select	direct	-1415:2939	-	-	-	-	bay_bank:kragmar_west:stillgrave	2	-	-
scan3_aperture	0	bay_mouth_aperture:kragmar_west	after	aperture_direct_select	direct	-760:2939	-	-	-	-	bay_bank:kragmar_west:sunscar	1	-	-
scan3_aperture	0	bay_mouth_aperture:kragmar_east	before	aperture_direct_select	direct	438:2920	-	-	-	-	bay_bank:kragmar_east:sunscar	2	-	-
scan3_aperture	0	bay_mouth_aperture:kragmar_east	after	aperture_direct_select	direct	1189:2928	-	-	-	-	bay_bank:kragmar_east:kapok	1	-	-
scan3_wing	0	bay_wing:elandor_west:left	bay_elandor_west	wing_wedge_valid_select	413	310	-1397:-1900	-1398:-1901	3	2	4	1	4	3	4	433	4	4	1	1	1	0	0	0	0	0	0	3	-
scan3_wing	0	bay_wing:elandor_west:right	bay_elandor_west	wing_wedge_valid_select	494	586	-403:-1901	-404:-1900	3	4	2	9	4	5	5	590	18	18	1	10	10	0	0	0	0	0	0	17	-
