case_pack	resource	cell_x	cell_y	cell_z	tier	band	baseline_eligible	baseline_budget	baseline_planned	baseline_accepted	baseline_collisions	baseline_shortfall	baseline_placed	sampler_eligible	sampler_budget	sampler_planned	sampler_accepted	sampler_collisions	sampler_shortfall	sampler_placed
0	abyssal_crystal	-105	-125	11	6	deep_2000_floor	106	0	0	0	0	0	0	106	0	0	0	0	0	0
0	abyssal_crystal	-105	-125	12	6	deep_1500_1999	3785	3	2	2	0	0	3	3785	3	2	2	0	0	3
0	abyssal_crystal	-105	-125	12	6	deep_2000_floor	237	0	0	0	0	0	0	237	0	0	0	0	0	0
0	abyssal_crystal	-105	-125	8	6	deep_1500_1999	2567	1	1	1	0	0	1	2567	1	1	1	0	0	1
0	abyssal_crystal	-105	-125	9	6	deep_1500_1999	2125	2	1	1	0	0	2	2125	2	1	1	0	0	2
0	abyssal_crystal	-105	-126	10	6	deep_2000_floor	3684	3	2	2	0	0	3	3684	3	2	2	0	0	3
0	abyssal_crystal	-105	-126	11	6	deep_2000_floor	4033	3	2	2	0	0	3	4033	3	2	2	0	0	3
0	abyssal_crystal	-105	-126	12	6	deep_2000_floor	4084	3	2	2	0	0	3	4084	3	2	2	0	0	3
0	abyssal_crystal	-105	-126	8	6	deep_2000_floor	2199	1	1	1	0	0	1	2199	1	1	1	0	0	1
0	abyssal_crystal	-105	-126	9	6	deep_2000_floor	2578	2	1	1	0	0	2	2578	2	1	1	0	0	2
0	abyssal_crystal	-105	-127	10	6	deep_2000_floor	4031	3	2	2	0	0	3	4031	3	2	2	0	0	3
0	abyssal_crystal	-105	-127	11	6	deep_2000_floor	4046	3	2	2	0	0	3	4046	3	2	2	0	0	3
0	abyssal_crystal	-105	-127	12	6	deep_2000_floor	4089	3	2	2	0	0	3	4089	3	2	2	0	0	3
0	abyssal_crystal	-105	-127	8	6	deep_2000_floor	3033	2	1	1	0	0	2	3033	2	1	1	0	0	2
0	abyssal_crystal	-105	-127	9	6	deep_2000_floor	3921	3	2	2	0	0	3	3921	3	2	2	0	0	3
0	abyssal_crystal	-105	-53	10	5	ordinary	4003	2	1	1	0	0	2	4003	2	1	1	0	0	2
0	abyssal_crystal	-105	-53	11	5	ordinary	4024	2	1	1	0	0	2	4024	2	1	1	0	0	2
0	abyssal_crystal	-105	-53	12	5	ordinary	4077	2	1	1	0	0	2	4077	2	1	1	0	0	2
0	abyssal_crystal	-105	-53	8	5	ordinary	3965	2	1	1	0	0	2	3965	2	1	1	0	0	2
0	abyssal_crystal	-105	-53	9	5	ordinary	3866	2	1	1	0	0	2	3866	2	1	1	0	0	2
0	abyssal_crystal	-105	-54	10	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-105	-54	11	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-105	-54	12	5	ordinary	4021	2	1	1	0	0	2	4021	2	1	1	0	0	2
0	abyssal_crystal	-105	-54	8	5	ordinary	3897	2	1	1	0	0	2	3897	2	1	1	0	0	2
0	abyssal_crystal	-105	-54	9	5	ordinary	3989	2	1	1	0	0	2	3989	2	1	1	0	0	2
0	abyssal_crystal	-105	-55	10	5	ordinary	3976	2	1	1	0	0	2	3976	2	1	1	0	0	2
0	abyssal_crystal	-105	-55	11	5	ordinary	3913	2	1	1	0	0	2	3913	2	1	1	0	0	2
0	abyssal_crystal	-105	-55	12	5	ordinary	4004	2	1	1	0	0	2	4004	2	1	1	0	0	2
0	abyssal_crystal	-105	-55	8	5	ordinary	3976	2	1	1	0	0	2	3976	2	1	1	0	0	2
0	abyssal_crystal	-105	-55	9	5	ordinary	3848	2	1	1	0	0	2	3848	2	1	1	0	0	2
0	abyssal_crystal	-105	-56	10	5	ordinary	4048	2	1	1	0	0	2	4048	2	1	1	0	0	2
0	abyssal_crystal	-105	-56	11	5	ordinary	3982	2	1	1	0	0	2	3982	2	1	1	0	0	2
0	abyssal_crystal	-105	-56	12	5	ordinary	3670	1	1	1	0	0	1	3670	1	1	1	0	0	1
0	abyssal_crystal	-105	-56	8	5	ordinary	4073	2	1	1	0	0	2	4073	2	1	1	0	0	2
0	abyssal_crystal	-105	-56	9	5	ordinary	4053	2	1	1	0	0	2	4053	2	1	1	0	0	2
0	abyssal_crystal	-105	-57	10	5	ordinary	4090	2	1	1	0	0	2	4090	2	1	1	0	0	2
0	abyssal_crystal	-105	-57	11	5	ordinary	4028	2	1	1	0	0	2	4028	2	1	1	0	0	2
0	abyssal_crystal	-105	-57	12	5	ordinary	4017	2	1	1	0	0	2	4017	2	1	1	0	0	2
0	abyssal_crystal	-105	-57	8	5	ordinary	4087	2	1	1	0	0	2	4087	2	1	1	0	0	2
0	abyssal_crystal	-105	-57	9	5	ordinary	4001	2	1	1	0	0	2	4001	2	1	1	0	0	2
0	abyssal_crystal	-105	-63	10	5	ordinary	2048	1	1	1	0	0	1	2048	1	1	1	0	0	1
0	abyssal_crystal	-105	-63	10	6	ordinary	1997	1	1	1	0	0	1	1997	1	1	1	0	0	1
0	abyssal_crystal	-105	-63	11	5	ordinary	2048	1	1	1	0	0	1	2048	1	1	1	0	0	1
0	abyssal_crystal	-105	-63	11	6	ordinary	2048	1	1	1	0	0	1	2048	1	1	1	0	0	1
0	abyssal_crystal	-105	-63	12	5	ordinary	1989	1	1	1	0	0	1	1989	1	1	1	0	0	1
0	abyssal_crystal	-105	-63	12	6	ordinary	2007	1	1	1	0	0	1	2007	1	1	1	0	0	1
0	abyssal_crystal	-105	-63	8	5	ordinary	2048	1	1	1	0	0	1	2048	1	1	1	0	0	1
0	abyssal_crystal	-105	-63	8	6	ordinary	2048	1	1	1	0	0	1	2048	1	1	1	0	0	1
0	abyssal_crystal	-105	-63	9	5	ordinary	2048	1	1	1	0	0	1	2048	1	1	1	0	0	1
0	abyssal_crystal	-105	-63	9	6	ordinary	2023	1	1	1	0	0	1	2023	1	1	1	0	0	1
0	abyssal_crystal	-105	-64	10	6	ordinary	4021	2	1	1	0	0	2	4021	2	1	1	0	0	2
0	abyssal_crystal	-105	-64	11	6	ordinary	3980	2	1	1	0	0	2	3980	2	1	1	0	0	2
0	abyssal_crystal	-105	-64	12	6	ordinary	4054	2	1	1	0	0	2	4054	2	1	1	0	0	2
0	abyssal_crystal	-105	-64	8	6	ordinary	4075	2	1	1	0	0	2	4075	2	1	1	0	0	2
0	abyssal_crystal	-105	-64	9	6	ordinary	3996	2	1	1	0	0	2	3996	2	1	1	0	0	2
0	abyssal_crystal	-105	-65	10	6	ordinary	3937	2	1	1	0	0	2	3937	2	1	1	0	0	2
0	abyssal_crystal	-105	-65	11	6	ordinary	4083	2	1	1	0	0	2	4083	2	1	1	0	0	2
0	abyssal_crystal	-105	-65	12	6	ordinary	4082	2	1	1	0	0	2	4082	2	1	1	0	0	2
0	abyssal_crystal	-105	-65	8	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-105	-65	9	6	ordinary	4045	2	1	1	0	0	2	4045	2	1	1	0	0	2
0	abyssal_crystal	-105	-66	10	6	ordinary	4051	2	1	1	0	0	2	4051	2	1	1	0	0	2
0	abyssal_crystal	-105	-66	11	6	ordinary	4058	2	1	1	0	0	2	4058	2	1	1	0	0	2
0	abyssal_crystal	-105	-66	12	6	ordinary	4007	2	1	1	0	0	2	4007	2	1	1	0	0	2
0	abyssal_crystal	-105	-66	8	6	ordinary	3861	2	1	1	0	0	2	3861	2	1	1	0	0	2
0	abyssal_crystal	-105	-66	9	6	ordinary	4036	2	1	1	0	0	2	4036	2	1	1	0	0	2
0	abyssal_crystal	-105	-67	10	6	ordinary	3947	2	1	1	0	0	2	3947	2	1	1	0	0	2
0	abyssal_crystal	-105	-67	11	6	ordinary	4077	2	1	1	0	0	2	4077	2	1	1	0	0	2
0	abyssal_crystal	-105	-67	12	6	ordinary	3922	2	1	1	0	0	2	3922	2	1	1	0	0	2
0	abyssal_crystal	-105	-67	8	6	ordinary	3293	2	1	1	0	0	2	3293	2	1	1	0	0	2
0	abyssal_crystal	-105	-67	9	6	ordinary	3090	1	1	1	0	0	1	3090	1	1	1	0	0	1
0	abyssal_crystal	-105	-93	10	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-105	-93	11	6	ordinary	4081	2	1	1	0	0	2	4081	2	1	1	0	0	2
0	abyssal_crystal	-105	-93	12	6	ordinary	4072	2	1	1	0	0	2	4072	2	1	1	0	0	2
0	abyssal_crystal	-105	-93	8	6	ordinary	4039	2	1	1	0	0	2	4039	2	1	1	0	0	2
0	abyssal_crystal	-105	-93	9	6	ordinary	4029	2	1	1	0	0	2	4029	2	1	1	0	0	2
0	abyssal_crystal	-105	-94	10	6	deep_1500_1999	1275	1	1	1	0	0	1	1275	1	1	1	0	0	1
0	abyssal_crystal	-105	-94	10	6	ordinary	2742	1	1	1	0	0	1	2742	1	1	1	0	0	1
0	abyssal_crystal	-105	-94	11	6	deep_1500_1999	1278	1	1	1	0	0	1	1278	1	1	1	0	0	1
0	abyssal_crystal	-105	-94	11	6	ordinary	2733	1	1	1	0	0	1	2733	1	1	1	0	0	1
0	abyssal_crystal	-105	-94	12	6	deep_1500_1999	1102	0	0	0	0	0	0	1102	0	0	0	0	0	0
0	abyssal_crystal	-105	-94	12	6	ordinary	2652	1	1	1	0	0	1	2652	1	1	1	0	0	1
0	abyssal_crystal	-105	-94	8	6	deep_1500_1999	1272	1	1	1	0	0	1	1272	1	1	1	0	0	1
0	abyssal_crystal	-105	-94	8	6	ordinary	2810	1	1	1	0	0	1	2810	1	1	1	0	0	1
0	abyssal_crystal	-105	-94	9	6	deep_1500_1999	1087	1	1	1	0	0	1	1087	1	1	1	0	0	1
0	abyssal_crystal	-105	-94	9	6	ordinary	2786	1	1	1	0	0	1	2786	1	1	1	0	0	1
0	abyssal_crystal	-105	-95	10	6	deep_1500_1999	4045	3	2	2	0	0	3	4045	3	2	2	0	0	3
0	abyssal_crystal	-105	-95	11	6	deep_1500_1999	3941	3	2	2	0	0	3	3941	3	2	2	0	0	3
0	abyssal_crystal	-105	-95	12	6	deep_1500_1999	2955	2	1	1	0	0	2	2955	2	1	1	0	0	2
0	abyssal_crystal	-105	-95	8	6	deep_1500_1999	4032	3	2	2	0	0	3	4032	3	2	2	0	0	3
0	abyssal_crystal	-105	-95	9	6	deep_1500_1999	4051	3	2	2	0	0	3	4051	3	2	2	0	0	3
0	abyssal_crystal	-105	-96	10	6	deep_1500_1999	4027	3	2	2	0	0	3	4027	3	2	2	0	0	3
0	abyssal_crystal	-105	-96	11	6	deep_1500_1999	4073	2	1	1	0	0	2	4073	2	1	1	0	0	2
0	abyssal_crystal	-105	-96	12	6	deep_1500_1999	4000	2	1	1	0	0	2	4000	2	1	1	0	0	2
0	abyssal_crystal	-105	-96	8	6	deep_1500_1999	3975	3	2	2	0	0	3	3975	3	2	2	0	0	3
0	abyssal_crystal	-105	-96	9	6	deep_1500_1999	4001	2	1	1	0	0	2	4001	2	1	1	0	0	2
0	abyssal_crystal	-105	-97	10	6	deep_1500_1999	3925	2	1	1	0	0	2	3925	2	1	1	0	0	2
0	abyssal_crystal	-105	-97	11	6	deep_1500_1999	3918	2	1	1	0	0	2	3918	2	1	1	0	0	2
0	abyssal_crystal	-105	-97	12	6	deep_1500_1999	4096	3	2	2	0	0	3	4096	3	2	2	0	0	3
0	abyssal_crystal	-105	-97	8	6	deep_1500_1999	3964	3	2	2	0	0	3	3964	3	2	2	0	0	3
0	abyssal_crystal	-105	-97	9	6	deep_1500_1999	4096	3	2	2	0	0	3	4096	3	2	2	0	0	3
0	abyssal_crystal	-106	-123	10	6	deep_1500_1999	3251	2	1	1	0	0	2	3251	2	1	1	0	0	2
0	abyssal_crystal	-106	-123	11	6	deep_1500_1999	4063	2	1	1	0	0	2	4063	2	1	1	0	0	2
0	abyssal_crystal	-106	-123	12	6	deep_1500_1999	4069	3	2	2	0	0	3	4069	3	2	2	0	0	3
0	abyssal_crystal	-106	-123	8	6	deep_1500_1999	2932	2	1	1	0	0	2	2932	2	1	1	0	0	2
0	abyssal_crystal	-106	-123	9	6	deep_1500_1999	3334	2	1	1	0	0	2	3334	2	1	1	0	0	2
0	abyssal_crystal	-106	-124	10	6	deep_1500_1999	3472	2	1	1	0	0	2	3472	2	1	1	0	0	2
0	abyssal_crystal	-106	-124	11	6	deep_1500_1999	4072	2	1	1	0	0	2	4072	2	1	1	0	0	2
0	abyssal_crystal	-106	-124	12	6	deep_1500_1999	3668	2	1	1	0	0	2	3668	2	1	1	0	0	2
0	abyssal_crystal	-106	-124	8	6	deep_1500_1999	36	0	0	0	0	0	0	36	0	0	0	0	0	0
0	abyssal_crystal	-106	-124	9	6	deep_1500_1999	1036	0	0	0	0	0	0	1036	0	0	0	0	0	0
0	abyssal_crystal	-106	-125	10	6	deep_1500_1999	2189	1	1	1	0	0	1	2189	1	1	1	0	0	1
0	abyssal_crystal	-106	-125	11	6	deep_1500_1999	3615	2	1	1	0	0	2	3615	2	1	1	0	0	2
0	abyssal_crystal	-106	-125	11	6	deep_2000_floor	96	0	0	0	0	0	0	96	0	0	0	0	0	0
0	abyssal_crystal	-106	-125	12	6	deep_1500_1999	3765	2	1	1	0	0	2	3765	2	1	1	0	0	2
0	abyssal_crystal	-106	-125	12	6	deep_2000_floor	232	0	0	0	0	0	0	232	0	0	0	0	0	0
0	abyssal_crystal	-106	-125	8	6	deep_1500_1999	1929	1	1	1	0	0	1	1929	1	1	1	0	0	1
0	abyssal_crystal	-106	-125	8	6	deep_2000_floor	12	0	0	0	0	0	0	12	0	0	0	0	0	0
0	abyssal_crystal	-106	-125	9	6	deep_1500_1999	2210	2	1	1	0	0	2	2210	2	1	1	0	0	2
0	abyssal_crystal	-106	-126	10	6	deep_2000_floor	2210	1	1	1	0	0	1	2210	1	1	1	0	0	1
0	abyssal_crystal	-106	-126	11	6	deep_2000_floor	3400	3	2	2	0	0	3	3400	3	2	2	0	0	3
0	abyssal_crystal	-106	-126	12	6	deep_2000_floor	4064	3	2	2	0	0	3	4064	3	2	2	0	0	3
0	abyssal_crystal	-106	-126	8	6	deep_2000_floor	1253	1	1	1	0	0	1	1253	1	1	1	0	0	1
0	abyssal_crystal	-106	-126	9	6	deep_2000_floor	1292	1	1	1	0	0	1	1292	1	1	1	0	0	1
0	abyssal_crystal	-106	-127	10	6	deep_2000_floor	3946	3	2	2	0	0	3	3946	3	2	2	0	0	3
0	abyssal_crystal	-106	-127	11	6	deep_2000_floor	4095	3	2	2	0	0	3	4095	3	2	2	0	0	3
0	abyssal_crystal	-106	-127	12	6	deep_2000_floor	4048	3	2	2	0	0	3	4048	3	2	2	0	0	3
0	abyssal_crystal	-106	-127	8	6	deep_2000_floor	2722	2	1	1	0	0	2	2722	2	1	1	0	0	2
0	abyssal_crystal	-106	-127	9	6	deep_2000_floor	3905	3	2	2	0	0	3	3905	3	2	2	0	0	3
0	abyssal_crystal	-106	-53	10	5	ordinary	4033	2	1	1	0	0	2	4033	2	1	1	0	0	2
0	abyssal_crystal	-106	-53	11	5	ordinary	4043	2	1	1	0	0	2	4043	2	1	1	0	0	2
0	abyssal_crystal	-106	-53	12	5	ordinary	4002	2	1	1	0	0	2	4002	2	1	1	0	0	2
0	abyssal_crystal	-106	-53	8	5	ordinary	3924	2	1	1	0	0	2	3924	2	1	1	0	0	2
0	abyssal_crystal	-106	-53	9	5	ordinary	3957	2	1	1	0	0	2	3957	2	1	1	0	0	2
0	abyssal_crystal	-106	-54	10	5	ordinary	4090	2	1	1	0	0	2	4090	2	1	1	0	0	2
0	abyssal_crystal	-106	-54	11	5	ordinary	4002	2	1	1	0	0	2	4002	2	1	1	0	0	2
0	abyssal_crystal	-106	-54	12	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-106	-54	8	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-106	-54	9	5	ordinary	4012	2	1	1	0	0	2	4012	2	1	1	0	0	2
0	abyssal_crystal	-106	-55	10	5	ordinary	4045	2	1	1	0	0	2	4045	2	1	1	0	0	2
0	abyssal_crystal	-106	-55	11	5	ordinary	4023	2	1	1	0	0	2	4023	2	1	1	0	0	2
0	abyssal_crystal	-106	-55	12	5	ordinary	3957	2	1	1	0	0	2	3957	2	1	1	0	0	2
0	abyssal_crystal	-106	-55	8	5	ordinary	3386	2	1	1	0	0	2	3386	2	1	1	0	0	2
0	abyssal_crystal	-106	-55	9	5	ordinary	3666	2	1	1	0	0	2	3666	2	1	1	0	0	2
0	abyssal_crystal	-106	-56	10	5	ordinary	4062	2	1	1	0	0	2	4062	2	1	1	0	0	2
0	abyssal_crystal	-106	-56	11	5	ordinary	4001	2	1	1	0	0	2	4001	2	1	1	0	0	2
0	abyssal_crystal	-106	-56	12	5	ordinary	3825	1	1	1	0	0	1	3825	1	1	1	0	0	1
0	abyssal_crystal	-106	-56	8	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-106	-56	9	5	ordinary	4026	2	1	1	0	0	2	4026	2	1	1	0	0	2
0	abyssal_crystal	-106	-57	10	5	ordinary	4087	2	1	1	0	0	2	4087	2	1	1	0	0	2
0	abyssal_crystal	-106	-57	11	5	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-106	-57	12	5	ordinary	4027	2	1	1	0	0	2	4027	2	1	1	0	0	2
0	abyssal_crystal	-106	-57	8	5	ordinary	4027	2	1	1	0	0	2	4027	2	1	1	0	0	2
0	abyssal_crystal	-106	-57	9	5	ordinary	3981	2	1	1	0	0	2	3981	2	1	1	0	0	2
0	abyssal_crystal	-106	-63	10	5	ordinary	2007	1	1	1	0	0	1	2007	1	1	1	0	0	1
0	abyssal_crystal	-106	-63	10	6	ordinary	2038	1	1	1	0	0	1	2038	1	1	1	0	0	1
0	abyssal_crystal	-106	-63	11	5	ordinary	2023	1	1	1	0	0	1	2023	1	1	1	0	0	1
0	abyssal_crystal	-106	-63	11	6	ordinary	2048	1	1	1	0	0	1	2048	1	1	1	0	0	1
0	abyssal_crystal	-106	-63	12	5	ordinary	2048	1	1	1	0	0	1	2048	1	1	1	0	0	1
0	abyssal_crystal	-106	-63	12	6	ordinary	1966	1	1	1	0	0	1	1966	1	1	1	0	0	1
0	abyssal_crystal	-106	-63	8	5	ordinary	1949	0	0	0	0	0	0	1949	0	0	0	0	0	0
0	abyssal_crystal	-106	-63	8	6	ordinary	2048	1	1	1	0	0	1	2048	1	1	1	0	0	1
0	abyssal_crystal	-106	-63	9	5	ordinary	1967	0	0	0	0	0	0	1967	0	0	0	0	0	0
0	abyssal_crystal	-106	-63	9	6	ordinary	2048	1	1	1	0	0	1	2048	1	1	1	0	0	1
0	abyssal_crystal	-106	-64	10	6	ordinary	3979	2	1	1	0	0	2	3979	2	1	1	0	0	2
0	abyssal_crystal	-106	-64	11	6	ordinary	3990	2	1	1	0	0	2	3990	2	1	1	0	0	2
0	abyssal_crystal	-106	-64	12	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-106	-64	8	6	ordinary	3960	2	1	1	0	0	2	3960	2	1	1	0	0	2
0	abyssal_crystal	-106	-64	9	6	ordinary	4048	2	1	1	0	0	2	4048	2	1	1	0	0	2
0	abyssal_crystal	-106	-65	10	6	ordinary	4023	2	1	1	0	0	2	4023	2	1	1	0	0	2
0	abyssal_crystal	-106	-65	11	6	ordinary	4062	2	1	1	0	0	2	4062	2	1	1	0	0	2
0	abyssal_crystal	-106	-65	12	6	ordinary	4020	2	1	1	0	0	2	4020	2	1	1	0	0	2
0	abyssal_crystal	-106	-65	8	6	ordinary	4053	2	1	1	0	0	2	4053	2	1	1	0	0	2
0	abyssal_crystal	-106	-65	9	6	ordinary	4072	2	1	1	0	0	2	4072	2	1	1	0	0	2
0	abyssal_crystal	-106	-66	10	6	ordinary	4023	2	1	1	0	0	2	4023	2	1	1	0	0	2
0	abyssal_crystal	-106	-66	11	6	ordinary	3992	2	1	1	0	0	2	3992	2	1	1	0	0	2
0	abyssal_crystal	-106	-66	12	6	ordinary	4093	2	1	1	0	0	2	4093	2	1	1	0	0	2
0	abyssal_crystal	-106	-66	8	6	ordinary	3957	2	1	1	0	0	2	3957	2	1	1	0	0	2
0	abyssal_crystal	-106	-66	9	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-106	-67	10	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-106	-67	11	6	ordinary	4095	2	1	1	0	0	2	4095	2	1	1	0	0	2
0	abyssal_crystal	-106	-67	12	6	ordinary	3955	1	1	1	0	0	1	3955	1	1	1	0	0	1
0	abyssal_crystal	-106	-67	8	6	ordinary	4088	2	1	1	0	0	2	4088	2	1	1	0	0	2
0	abyssal_crystal	-106	-67	9	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-106	-93	10	6	ordinary	4054	2	1	1	0	0	2	4054	2	1	1	0	0	2
0	abyssal_crystal	-106	-93	11	6	ordinary	4046	2	1	1	0	0	2	4046	2	1	1	0	0	2
0	abyssal_crystal	-106	-93	12	6	ordinary	4026	2	1	1	0	0	2	4026	2	1	1	0	0	2
0	abyssal_crystal	-106	-93	8	6	ordinary	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-106	-93	9	6	ordinary	4017	2	1	1	0	0	2	4017	2	1	1	0	0	2
0	abyssal_crystal	-106	-94	10	6	deep_1500_1999	1001	1	1	1	0	0	1	1001	1	1	1	0	0	1
0	abyssal_crystal	-106	-94	10	6	ordinary	2345	1	1	1	0	0	1	2345	1	1	1	0	0	1
0	abyssal_crystal	-106	-94	11	6	deep_1500_1999	926	1	1	1	0	0	1	926	1	1	1	0	0	1
0	abyssal_crystal	-106	-94	11	6	ordinary	2547	1	1	1	0	0	1	2547	1	1	1	0	0	1
0	abyssal_crystal	-106	-94	12	6	deep_1500_1999	937	1	1	1	0	0	1	937	1	1	1	0	0	1
0	abyssal_crystal	-106	-94	12	6	ordinary	2771	2	1	1	0	0	2	2771	2	1	1	0	0	2
0	abyssal_crystal	-106	-94	8	6	deep_1500_1999	1274	1	1	1	0	0	1	1274	1	1	1	0	0	1
0	abyssal_crystal	-106	-94	8	6	ordinary	2734	1	1	1	0	0	1	2734	1	1	1	0	0	1
0	abyssal_crystal	-106	-94	9	6	deep_1500_1999	1145	0	0	0	0	0	0	1145	0	0	0	0	0	0
0	abyssal_crystal	-106	-94	9	6	ordinary	2361	1	1	1	0	0	1	2361	1	1	1	0	0	1
0	abyssal_crystal	-106	-95	10	6	deep_1500_1999	3768	2	1	1	0	0	2	3768	2	1	1	0	0	2
0	abyssal_crystal	-106	-95	11	6	deep_1500_1999	3275	2	1	1	0	0	2	3275	2	1	1	0	0	2
0	abyssal_crystal	-106	-95	12	6	deep_1500_1999	2707	2	1	1	0	0	2	2707	2	1	1	0	0	2
0	abyssal_crystal	-106	-95	8	6	deep_1500_1999	4096	3	2	2	0	0	3	4096	3	2	2	0	0	3
0	abyssal_crystal	-106	-95	9	6	deep_1500_1999	3781	3	2	2	0	0	3	3781	3	2	2	0	0	3
0	abyssal_crystal	-106	-96	10	6	deep_1500_1999	4050	2	1	1	0	0	2	4050	2	1	1	0	0	2
0	abyssal_crystal	-106	-96	11	6	deep_1500_1999	4096	2	1	1	0	0	2	4096	2	1	1	0	0	2
0	abyssal_crystal	-106	-96	12	6	deep_1500_1999	4031	2	1	1	0	0	2	4031	2	1	1	0	0	2
0	abyssal_crystal	-106	-96	8	6	deep_1500_1999	4083	3	2	2	0	0	3	4083	3	2	2	0	0	3
0	abyssal_crystal	-106	-96	9	6	deep_1500_1999	3883	2	1	1	0	0	2	3883	2	1	1	0	0	2
0	abyssal_crystal	-106	-97	10	6	deep_1500_1999	4006	3	2	2	0	0	3	4006	3	2	2	0	0	3
0	abyssal_crystal	-106	-97	11	6	deep_1500_1999	4021	2	1	1	0	0	2	4021	2	1	1	0	0	2
0	abyssal_crystal	-106	-97	12	6	deep_1500_1999	4008	3	2	2	0	0	3	4008	3	2	2	0	0	3
0	abyssal_crystal	-106	-97	8	6	deep_1500_1999	4048	3	2	2	0	0	3	4048	3	2	2	0	0	3
0	abyssal_crystal	-106	-97	9	6	deep_1500_1999	4030	2	1	1	0	0	2	4030	2	1	1	0	0	2
0	abyssal_crystal	-107	-123	10	6	deep_1500_1999	3737	3	2	2	0	0	3	3737	3	2	2	0	0	3
0	abyssal_crystal	-107	-123	11	6	deep_1500_1999	3566	2	1	1	0	0	2	3566	2	1	1	0	0	2
0	abyssal_crystal	-107	-123	12	6	deep_1500_1999	3845	2	1	1	0	0	2	3845	2	1	1	0	0	2
0	abyssal_crystal	-107	-123	8	6	deep_1500_1999	3342	2	1	1	0	0	2	3342	2	1	1	0	0	2
0	abyssal_crystal	-107	-123	9	6	deep_1500_1999	4034	3	2	2	0	0	3	4034	3	2	2	0	0	3
0	abyssal_crystal	-107	-124	10	6	deep_1500_1999	3777	2	1	1	0	0	2	3777	2	1	1	0	0	2
0	abyssal_crystal	-107	-124	11	6	deep_1500_1999	4088	2	1	1	0	0	2	4088	2	1	1	0	0	2
0	abyssal_crystal	-107	-124	12	6	deep_1500_1999	4074	3	2	2	0	0	3	4074	3	2	2	0	0	3
0	abyssal_crystal	-107	-124	8	6	deep_1500_1999	576	1	1	1	0	0	1	576	1	1	1	0	0	1
0	abyssal_crystal	-107	-124	9	6	deep_1500_1999	2103	2	1	1	0	0	2	2103	2	1	1	0	0	2
0	abyssal_crystal	-107	-125	10	6	deep_1500_1999	2721	1	1	1	0	0	1	2721	1	1	1	0	0	1
0	abyssal_crystal	-107	-125	11	6	deep_1500_1999	3374	2	1	1	0	0	2	3374	2	1	1	0	0	2
0	abyssal_crystal	-107	-125	11	6	deep_2000_floor	75	0	0	0	0	0	0	75	0	0	0	0	0	0
0	abyssal_crystal	-107	-125	12	6	deep_1500_1999	3800	2	1	1	0	0	2	3800	2	1	1	0	0	2
0	abyssal_crystal	-107	-125	12	6	deep_2000_floor	242	1	1	1	0	0	1	242	1	1	1	0	0	1
0	abyssal_crystal	-107	-125	8	6	deep_1500_1999	395	0	0	0	0	0	0	395	0	0	0	0	0	0
0	abyssal_crystal	-107	-125	8	6	deep_2000_floor	44	0	0	0	0	0	0	44	0	0	0	0	0	0
0	abyssal_crystal	-107	-125	9	6	deep_1500_1999	2418	2	1	1	0	0	2	2418	2	1	1	0	0	2
0	abyssal_crystal	-107	-126	11	6	deep_2000_floor	693	1	1	1	0	0	1	693	1	1	1	0	0	1
0	abyssal_crystal	-107	-126	12	6	deep_2000_floor	3377	2	1	1	0	0	2	3377	2	1	1	0	0	2
0	abyssal_crystal	-107	-126	8	6	deep_2000_floor	912	0	0	0	0	0	0	912	0	0	0	0	0	0
0	abyssal_crystal	-107	-126	9	6	deep_2000_floor	336	1	1	1	0	0	1	336	1	1	1	0	0	1
0	abyssal_crystal	-107	-127	10	6	deep_2000_floor	3082	3	2	2	0	0	3	3082	3	2	2	0	0	3
0	abyssal_crystal	-107	-127	11	6	deep_2000_floor	3255	3	2	2	0	0	3	3255	3	2	2	0	0	3
0	abyssal_crystal	-107	-127	12	6	deep_2000_floor	3800	3	2	2	0	0	3	3800	3	2	2	0	0	3
0	abyssal_crystal	-107	-127	8	6	deep_2000_floor	3196	2	1	1	0	0	2	3196	2	1	1	0	0	2
0	abyssal_crystal	-107	-127	9	6	deep_2000_floor	3873	3	2	2	0	0	3	3873	3	2	2	0	0	3
