schema	grug_wp40_census_scan4_seed_set_v3
scan_schema	grug_wp40_census_scan_v6
seed_set	full_w
column	extremal	family	site	scalar	bound	value	seed
column	open	family	sites	scan	reason
column	excluded	family	site	reason
column	seed	decimal	terms	detail
column	term	name	seeds	derivation
extremal	edge	land_046	max_abs_scalar_q	minimum	0	0
extremal	edge	land_046	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_046	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_047	max_abs_scalar_q	maximum	0	0
extremal	edge	land_047	max_abs_scalar_q	minimum	0	0
extremal	edge	land_047	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_047	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_048	max_abs_scalar_q	maximum	0	0
extremal	edge	land_048	max_abs_scalar_q	minimum	0	0
extremal	edge	land_048	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_048	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_049	max_abs_scalar_q	maximum	0	0
extremal	edge	land_049	max_abs_scalar_q	minimum	0	0
extremal	edge	land_049	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_049	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_050	max_abs_scalar_q	maximum	0	0
extremal	edge	land_050	max_abs_scalar_q	minimum	0	0
extremal	edge	land_050	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_050	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_051	max_abs_scalar_q	maximum	0	0
extremal	edge	land_051	max_abs_scalar_q	minimum	0	0
extremal	edge	land_051	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_051	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_052	max_abs_scalar_q	maximum	0	0
extremal	edge	land_052	max_abs_scalar_q	minimum	0	0
extremal	edge	land_052	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_052	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_053	max_abs_scalar_q	maximum	0	0
extremal	edge	land_053	max_abs_scalar_q	minimum	0	0
extremal	edge	land_053	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_053	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_054	max_abs_scalar_q	maximum	0	0
extremal	edge	land_054	max_abs_scalar_q	minimum	0	0
extremal	edge	land_054	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_054	topology_ceiling_nodes	minimum	0	0
extremal	edge	land_055	max_abs_scalar_q	maximum	663839	7820533316652224143
extremal	edge	land_055	max_abs_scalar_q	minimum	455	15630356292188963271
extremal	edge	land_055	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_055	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_056	max_abs_scalar_q	maximum	0	0
extremal	edge	land_056	max_abs_scalar_q	minimum	0	0
extremal	edge	land_056	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_056	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_057	max_abs_scalar_q	maximum	633815	9153211508890703914
extremal	edge	land_057	max_abs_scalar_q	minimum	878	17248141192101273210
extremal	edge	land_057	topology_ceiling_nodes	maximum	64	0
extremal	edge	land_057	topology_ceiling_nodes	minimum	64	0
extremal	edge	land_058	max_abs_scalar_q	maximum	0	0
extremal	edge	land_058	max_abs_scalar_q	minimum	0	0
extremal	edge	land_058	topology_ceiling_nodes	maximum	0	0
extremal	edge	land_058	topology_ceiling_nodes	minimum	0	0
