junction	2147483648	relief_junction:-1050:-2250	1	1	0	2
junction	2147483648	relief_junction:950:-2250	1	1	0	2
junction	2147483648	relief_junction:-2200:-1900	3	3	0	1
junction	2147483648	relief_junction:-1400:-1900	1	1	0	1
junction	2147483648	relief_junction:-400:-1900	1	1	0	1
junction	2147483648	relief_junction:400:-1900	1	1	0	1
junction	2147483648	relief_junction:1400:-1900	1	1	0	1
junction	2147483648	relief_junction:2200:-1900	3	3	0	1
junction	2147483648	relief_junction:-2200:-1100	3	3	0	1
junction	2147483648	relief_junction:-1400:-1100	6	6	0	1
junction	2147483648	relief_junction:-400:-1100	3	3	0	1
junction	2147483648	relief_junction:400:-1100	6	6	0	1
junction	2147483648	relief_junction:1400:-1100	3	3	0	1
junction	2147483648	relief_junction:2200:-1100	3	3	0	1
junction	2147483648	relief_junction:-1500:-250	3	3	0	1
junction	2147483648	relief_junction:-750:-250	3	3	0	1
junction	2147483648	relief_junction:0:-250	3	3	0	1
junction	2147483648	relief_junction:750:-250	3	3	0	1
junction	2147483648	relief_junction:1500:-250	3	3	0	1
junction	2147483648	relief_junction:-1500:250	3	3	0	1
junction	2147483648	relief_junction:-750:250	3	3	0	1
junction	2147483648	relief_junction:0:250	3	3	0	1
junction	2147483648	relief_junction:750:250	3	3	0	1
junction	2147483648	relief_junction:1500:250	3	3	0	1
junction	2147483648	relief_junction:-2200:1100	3	3	0	1
junction	2147483648	relief_junction:-1400:1100	6	6	0	1
junction	2147483648	relief_junction:-400:1100	3	3	0	1
junction	2147483648	relief_junction:400:1100	6	6	0	1
junction	2147483648	relief_junction:1400:1100	3	3	0	1
junction	2147483648	relief_junction:2200:1100	3	3	0	1
junction	2147483648	relief_junction:-2200:1900	3	3	0	1
junction	2147483648	relief_junction:-1400:1900	1	1	0	1
junction	2147483648	relief_junction:-400:1900	1	1	0	1
junction	2147483648	relief_junction:400:1900	1	1	0	1
junction	2147483648	relief_junction:1400:1900	1	1	0	1
junction	2147483648	relief_junction:2200:1900	3	3	0	1
junction	2147483648	relief_junction:1020:2250	1	1	0	2
junction	2147483648	relief_junction:-970:2260	1	1	0	2
bay	2147483648	bay_elandor_west	1	-1103:-2032
bay	2147483648	bay_elandor_east	0	-
bay	2147483648	bay_kragmar_west	0	-
bay	2147483648	bay_kragmar_east	0	-
scan2_endpoint	2147483648	bay_edge_transition:land_001:to	land_001	to	scan2_counting_evaluated	false	188	1693	1505	1	1	0	1693:direct
scan2_endpoint	2147483648	bay_edge_transition:land_004:from	land_004	from	scan2_counting_evaluated	false	203	1797	1594	1	1	0	203:direct
scan2_endpoint	2147483648	bay_edge_transition:land_004:to	land_004	to	scan2_counting_evaluated	false	203	1797	1594	1	1	0	1797:direct
scan2_endpoint	2147483648	bay_edge_transition:land_007:from	land_007	from	scan2_counting_evaluated	true	174	1759	1585	2	2	0	174:direct,177:direct
scan2_endpoint	2147483648	bay_edge_transition:land_010:to	land_010	to	scan2_counting_evaluated	false	180	1793	1613	1	1	0	1793:direct
scan2_endpoint	2147483648	bay_edge_transition:land_013:from	land_013	from	scan2_counting_evaluated	false	215	1815	1600	1	1	0	215:direct
scan2_endpoint	2147483648	bay_edge_transition:land_013:to	land_013	to	scan2_counting_evaluated	false	215	1815	1600	1	1	0	1815:direct
scan2_endpoint	2147483648	bay_edge_transition:land_016:from	land_016	from	scan2_counting_evaluated	true	175	1721	1546	1	0	1	175:diagonal_elbow
scan2_edge	2147483648	land_001	scan2_exactly_one_complete_select	false	1	1	0	1	1506	agrees
scan2_edge	2147483648	land_004	scan2_exactly_one_complete_select	false	1	1	0	1	1595	agrees
scan2_edge	2147483648	land_007	scan2_multi_complete_select	true	2	2	0	1	1586	agrees
scan2_edge	2147483648	land_010	scan2_exactly_one_complete_select	false	1	1	0	1	1614	agrees
scan2_edge	2147483648	land_013	scan2_exactly_one_complete_select	false	1	1	0	1	1601	agrees
scan2_edge	2147483648	land_016	scan2_exactly_one_complete_select	true	1	1	0	1	1549	agrees
scan2_tuple	2147483648	land_001	1	scan2_tuple_complete	-	-	-	-	1693	direct	-1217:-2230	-1218:-2230	1506	a4b6368a02c7990fb7d354d1ad2ecfaed84707bcaeeb6b67ddf52dd6cc25eaaa	-
scan2_tuple	2147483648	land_004	1	scan2_tuple_complete	203	direct	-848:-2237	-847:-2237	1797	direct	743:-2243	742:-2243	1595	a9d2605030109e680c20aa4e18cab24b8f54e24dc6a1d5fd9f057ef30eff5d10	-
scan2_tuple	2147483648	land_007	1	scan2_tuple_complete	174	direct	1123:-2239	1124:-2239	-	-	-	-	1586	8ae3b0d7bbfbb86058e3de8a30406e8f67fffc377d28365ca71cb6f1d001d172	-
scan2_tuple	2147483648	land_007	2	scan2_tuple_complete	177	direct	1126:-2239	1127:-2239	-	-	-	-	1583	f84c191d2d42ae7972a7351eabbaf2e45bafab5b244842596a5adb0e5c52a752	-
scan2_tuple	2147483648	land_010	1	scan2_tuple_complete	-	-	-	-	1793	direct	-1125:2243	-1126:2243	1614	e93b2a26d12ddf1bf862c337a4d7a67320972d82b582823e9851659c0448bc01	-
scan2_tuple	2147483648	land_013	1	scan2_tuple_complete	215	direct	-757:2246	-756:2246	1815	direct	840:2242	839:2242	1601	018e9c730350454c1c061a5ba483e21cd73aeb29eb906042a6b6900fa6abe013	-
scan2_tuple	2147483648	land_016	1	scan2_tuple_complete	175	diagonal_elbow	1192:2226	1193:2226	-	-	-	-	1549	7f006ef6e17762163ad5d53a9daa07b186eb10bad497e0af6dfa886c9e2970f2	-
