plot	x	z	perimeter_fall	perimeter_rise	submerged	submerged_margin	reference_wet	clear_to
forge_charcoal	52	-48	4	0	0	0	false	13
forge_charcoal	56	-48	6	1	0	0	false	13
forge_charcoal	60	-48	6	3	0	0	false	13
forge_charcoal	64	-48	8	6	0	0	false	13
forge_charcoal	68	-48	11	6	0	0	false	13
forge_charcoal	72	-48	9	11	0	0	false	13
forge_charcoal	76	-48	8	11	0	0	false	13
forge_charcoal	80	-48	12	9	0	0	false	13
forge_charcoal	84	-48	12	8	0	0	false	13
forge_charcoal	88	-48	12	8	0	0	false	13
forge_charcoal	92	-48	8	12	0	0	false	13
forge_charcoal	96	-48	8	12	0	0	false	13
forge_charcoal	100	-48	4	12	0	0	false	13
forge_charcoal	104	-48	8	8	0	0	false	13
forge_charcoal	108	-48	8	8	0	0	false	13
forge_charcoal	112	-48	4	8	0	0	false	13
forge_charcoal	116	-48	4	8	0	0	false	13
forge_charcoal	120	-48	4	4	0	0	false	13
forge_charcoal	124	-48	4	4	0	0	false	13
forge_charcoal	128	-48	0	4	0	0	false	13
forge_charcoal	132	-48	0	4	0	0	false	13
forge_charcoal	136	-48	0	4	0	0	false	13
forge_charcoal	140	-48	0	4	0	0	false	13
forge_charcoal	144	-48	0	4	0	0	false	13
forge_charcoal	148	-48	0	4	0	0	false	13
forge_charcoal	152	-48	0	4	0	0	false	13
forge_charcoal	156	-48	0	4	0	0	false	13
forge_charcoal	160	-48	0	0	0	0	false	13
forge_charcoal	164	-48	0	0	0	0	false	13
forge_charcoal	168	-48	0	0	0	0	false	13
forge_charcoal	172	-48	0	4	0	0	false	13
forge_charcoal	176	-48	0	4	0	0	false	13
forge_charcoal	180	-48	4	4	0	0	false	13
forge_charcoal	184	-48	4	4	0	0	false	13
forge_charcoal	188	-48	4	4	0	0	false	13
forge_charcoal	192	-48	4	0	0	0	false	13
forge_charcoal	196	-48	4	0	0	0	false	13
forge_charcoal	200	-48	4	0	0	0	false	13
forge_charcoal	204	-48	4	0	0	0	false	13
forge_charcoal	52	-44	3	0	0	0	false	13
forge_charcoal	56	-44	6	1	0	0	false	13
forge_charcoal	60	-44	6	3	0	0	false	13
forge_charcoal	64	-44	8	6	0	0	false	13
forge_charcoal	68	-44	11	6	0	0	false	13
forge_charcoal	72	-44	9	11	0	0	false	13
forge_charcoal	76	-44	8	11	0	0	false	13
forge_charcoal	80	-44	12	9	0	0	false	13
forge_charcoal	84	-44	12	8	0	0	false	13
forge_charcoal	88	-44	8	12	0	0	false	13
forge_charcoal	92	-44	8	12	0	0	false	13
forge_charcoal	96	-44	8	12	0	0	false	13
forge_charcoal	100	-44	4	12	0	0	false	13
forge_charcoal	104	-44	4	12	0	0	false	13
forge_charcoal	108	-44	8	8	0	0	false	13
forge_charcoal	112	-44	4	8	0	0	false	13
forge_charcoal	116	-44	4	4	0	0	false	13
forge_charcoal	120	-44	0	4	0	0	false	13
forge_charcoal	124	-44	0	4	0	0	false	13
forge_charcoal	128	-44	0	4	0	0	false	13
forge_charcoal	132	-44	0	4	0	0	false	13
forge_charcoal	136	-44	0	4	0	0	false	13
forge_charcoal	140	-44	0	4	0	0	false	13
forge_charcoal	144	-44	0	4	0	0	false	13
forge_charcoal	148	-44	0	4	0	0	false	13
forge_charcoal	152	-44	0	0	0	0	false	13
forge_charcoal	156	-44	0	0	0	0	false	13
forge_charcoal	160	-44	0	0	0	0	false	13
forge_charcoal	164	-44	0	0	0	0	false	13
forge_charcoal	168	-44	0	0	0	0	false	13
forge_charcoal	172	-44	0	4	0	0	false	13
forge_charcoal	176	-44	0	4	0	0	false	13
forge_charcoal	180	-44	4	4	0	0	false	13
forge_charcoal	184	-44	4	4	0	0	false	13
forge_charcoal	188	-44	4	0	0	0	false	13
forge_charcoal	192	-44	4	0	0	0	false	13
forge_charcoal	196	-44	4	0	0	0	false	13
forge_charcoal	200	-44	4	0	0	0	false	13
forge_charcoal	204	-44	4	0	0	0	false	13
forge_charcoal	52	-40	3	0	0	0	false	13
forge_charcoal	56	-40	6	1	0	0	false	13
forge_charcoal	60	-40	6	3	0	0	false	13
forge_charcoal	64	-40	11	3	0	0	false	13
